x_value,theta,r 
15,258.90625,493.75
15,260.109375,505.75
15,263.578125,1569.0
15,265.03125,1534.75
7,266.5,1335.5
15,267.671875,1553.5
15,269.078125,1549.75
15,270.40625,1546.5
15,271.796875,1547.5
15,273.1875,1549.0
15,274.53125,1547.25
15,275.796875,1547.0
15,277.15625,1549.0
15,278.453125,1550.75
15,279.8125,1555.25
15,281.15625,1563.0
11,292.28125,566.25
9,293.59375,556.5
15,297.28125,663.25
15,298.65625,652.0
15,301.390625,691.0
15,304.5625,1168.0
15,305.984375,1125.75
15,307.375,1085.0
15,308.78125,1047.75
15,313.390625,742.75
14,314.734375,737.0
12,316.046875,729.75
15,319.5625,354.0
15,322.78125,808.5
15,324.1875,794.25
15,325.640625,771.5
15,327.03125,766.75
15,328.328125,752.0
15,329.765625,748.5
15,331.46875,653.25
14,335.8125,559.25
15,337.203125,561.25
15,338.6875,545.75
15,339.984375,545.25
15,341.3125,539.75
15,342.59375,543.75
10,349.171875,218.25
15,345.265625,557.25
15,346.59375,595.75
15,347.78125,635.5
15,349.21875,623.0
15,355.65625,267.25
12,354.5625,622.25
15,356.0,622.75
15,357.265625,631.75
15,358.75,625.5
15,0.046875,622.75
10,1.53125,614.75
15,2.84375,626.0
15,4.171875,625.25
15,5.515625,622.25
15,9.453125,626.75
15,11.0,630.0
15,14.796875,420.25
15,16.15625,419.75
15,17.875,416.0
15,18.984375,417.0
15,20.46875,416.0
15,21.828125,415.0
15,23.109375,415.5
15,24.5625,414.5
15,25.890625,414.0
15,30.921875,230.25
15,31.96875,226.0
15,34.15625,227.5
8,36.875,201.5
15,38.75,147.25
15,40.109375,143.25
15,42.390625,141.75
15,44.390625,140.75
15,44.203125,140.0
15,47.109375,139.5
15,46.921875,138.75
15,48.28125,137.75
15,50.75,137.0
15,51.0,136.25
15,53.921875,135.75
15,53.734375,134.75
15,55.421875,134.0
13,56.453125,132.75
8,57.796875,131.5
13,165.140625,131.5
15,165.4375,133.25
15,167.59375,135.5
15,169.171875,137.5
15,169.546875,138.5
15,172.546875,139.5
15,172.265625,139.75
15,174.46875,140.0
15,176.5,140.25
15,176.6875,141.0
15,177.71875,141.5
15,179.09375,142.25
15,180.453125,143.75
15,181.8125,145.75
15,183.171875,147.75
15,184.53125,150.25
15,185.890625,153.25
15,187.171875,155.75
15,188.53125,159.0
15,189.890625,161.0
15,200.65625,235.25
15,201.28125,240.0
15,202.375,240.25
15,205.671875,224.25
15,207.03125,218.75
15,207.609375,219.25
15,209.015625,219.75
15,210.359375,215.0
15,211.484375,213.5
15,213.140625,211.5
15,214.21875,209.0
15,216.015625,207.0
15,218.015625,205.0
15,219.375,203.5
15,220.734375,202.25
15,222.09375,201.0
15,223.453125,200.0
15,224.828125,199.5
15,225.5625,199.0
15,227.546875,198.75
15,228.90625,198.75
15,230.28125,199.5
15,231.625,200.0
15,232.984375,201.25
15,234.296875,202.75
15,234.875,204.5
15,237.015625,206.5
15,237.765625,209.0
15,239.734375,212.25
15,241.09375,216.5
15,243.5625,240.5
15,249.703125,300.0
15,250.25,309.5
15,251.890625,321.25
15,252.84375,333.5
15,255.6875,469.5
15,257.03125,476.5
15,258.21875,488.0
15,259.484375,496.5
15,262.921875,1569.25
15,264.234375,1568.25
15,265.671875,1480.25
14,267.140625,1291.25
15,268.34375,1557.0
15,269.6875,1551.0
15,271.09375,1547.5
15,272.4375,1548.0
15,273.8125,1547.5
15,275.046875,1540.5
15,276.34375,1546.25
15,277.6875,1548.5
15,279.03125,1551.25
15,280.375,1553.25
15,281.75,1565.25
15,287.140625,1588.25
15,292.859375,595.25
12,295.390625,627.75
15,296.46875,671.5
15,297.984375,660.25
15,302.015625,698.75
15,305.171875,1148.75
15,306.578125,1107.75
15,308.0,1064.75
15,309.4375,1032.75
15,312.65625,751.75
13,313.96875,741.25
15,315.375,735.5
7,316.765625,725.75
15,320.328125,362.25
15,319.359375,798.0
15,324.515625,276.5
15,321.9375,817.75
15,323.328125,802.0
15,324.890625,786.5
8,326.265625,783.0
15,327.578125,758.75
15,328.953125,746.25
11,330.71875,654.75
14,332.03125,660.25
15,336.453125,557.25
12,337.671875,583.0
15,339.1875,546.25
15,340.515625,551.5
13,342.03125,537.25
11,347.09375,219.5
15,345.953125,573.0
15,347.078125,614.75
15,348.390625,649.75
15,353.59375,330.0
15,359.28125,625.25
15,0.71875,624.0
15,2.03125,627.75
15,3.453125,595.5
15,4.875,608.0
15,6.078125,618.25
15,10.125,628.75
15,11.484375,632.75
15,14.3125,418.5
15,15.328125,421.25
15,17.046875,417.25
15,18.265625,418.25
15,19.65625,416.5
15,20.890625,415.25
15,22.21875,415.75
15,23.84375,414.75
15,25.171875,414.75
15,26.453125,415.5
15,32.0625,227.75
15,33.421875,226.75
15,34.796875,230.0
11,37.515625,199.0
15,39.390625,145.0
15,40.75,142.5
15,42.125,141.0
15,43.515625,140.25
15,44.890625,139.75
15,46.25,139.0
15,47.609375,138.0
15,48.96875,137.25
15,52.03125,136.75
15,51.703125,136.0
15,53.0625,135.0
15,54.421875,134.0
15,55.78125,133.25
12,58.765625,132.25
7,58.515625,131.25
15,166.6875,132.75
15,166.1875,134.5
15,167.5625,136.75
15,168.921875,138.0
15,170.28125,139.25
15,172.859375,139.75
15,173.015625,139.75
15,174.375,140.0
15,175.734375,140.5
15,177.09375,141.25
15,179.765625,142.25
15,179.8125,143.25
15,181.171875,144.75
15,183.109375,147.25
15,183.890625,149.25
15,185.265625,152.25
15,186.5625,154.75
15,187.671875,157.0
15,189.265625,159.5
15,201.421875,239.75
15,202.671875,240.0
15,203.984375,229.5
15,206.40625,220.0
15,206.65625,218.75
15,207.65625,220.25
15,210.59375,217.5
15,211.96875,215.0
15,212.328125,212.5
15,213.859375,210.25
15,215.171875,207.75
15,217.078125,206.0
15,218.78125,204.0
15,220.140625,202.5
15,221.5,201.75
15,222.859375,200.5
15,223.46875,200.0
15,225.59375,199.25
15,226.953125,199.0
15,228.3125,198.75
15,229.671875,199.25
15,231.046875,199.75
15,232.40625,200.75
15,233.765625,201.75
15,235.078125,203.5
15,236.4375,205.25
15,236.796875,207.75
15,239.15625,210.75
15,240.515625,214.25
15,243.09375,236.75
15,248.71875,296.75
15,249.890625,305.0
15,251.40625,316.0
15,251.921875,328.75
15,257.6875,486.75
15,258.9375,495.0
15,260.140625,509.5
15,263.6875,1569.0
15,265.078125,1529.0
8,266.609375,1335.5
15,267.84375,1553.5
15,269.15625,1548.75
15,270.53125,1546.25
15,271.90625,1547.75
15,273.25,1548.75
15,274.65625,1547.25
15,275.75,1546.75
15,277.140625,1549.75
15,284.0625,390.5
15,285.265625,380.0
15,286.71875,377.0
15,288.515625,374.75
15,289.40625,372.25
15,290.8125,371.0
12,292.46875,374.75
15,301.3125,691.5
15,304.5625,1167.0
15,305.953125,1125.0
15,307.453125,1082.0
15,308.78125,1047.0
15,313.453125,743.25
14,314.796875,737.0
12,316.203125,733.75
15,319.5625,354.5
15,322.859375,808.5
15,324.234375,793.25
15,325.625,770.0
15,327.078125,766.5
15,328.40625,751.5
15,329.765625,751.75
15,331.375,655.25
15,335.90625,558.25
15,337.25,556.0
15,338.546875,546.25
15,340.0625,545.5
15,341.515625,538.75
7,342.6875,526.5
15,345.515625,559.25
15,346.515625,598.5
15,347.890625,637.25
15,349.265625,624.5
15,355.53125,268.0
15,356.03125,620.25
15,357.484375,631.75
15,358.703125,625.5
15,0.078125,623.25
8,1.53125,613.0
15,2.796875,627.25
15,4.265625,626.5
15,5.515625,623.0
15,9.671875,627.25
15,10.953125,630.5
15,13.078125,472.0
15,14.859375,420.5
15,16.265625,419.5
15,17.859375,416.25
15,19.109375,417.0
15,20.390625,416.0
15,21.984375,414.75
15,22.96875,416.25
15,24.375,414.5
15,25.890625,415.0
15,31.4375,229.5
15,32.8125,226.0
15,33.34375,228.0
11,36.890625,203.0
15,38.75,147.25
15,40.125,143.25
15,42.578125,141.75
15,42.90625,140.5
15,44.265625,140.0
15,45.640625,139.25
15,47.0,138.75
15,49.4375,137.75
15,51.140625,137.0
15,51.09375,136.25
15,52.453125,135.5
15,55.203125,134.75
15,55.1875,133.75
13,56.546875,132.75
9,57.90625,131.5
15,164.265625,131.75
15,167.40625,134.0
15,167.0,136.0
15,169.328125,137.75
15,169.859375,139.0
15,172.6875,139.75
15,172.46875,139.75
15,173.578125,140.0
15,176.28125,140.5
15,177.5,141.0
15,178.828125,142.0
15,180.625,143.0
15,180.640625,144.25
15,182.0,146.5
15,184.15625,148.75
15,184.734375,151.25
15,186.09375,154.0
15,200.703125,238.25
15,202.984375,239.75
15,202.71875,236.25
15,205.953125,222.0
15,207.3125,218.5
15,208.671875,219.5
15,210.078125,218.5
15,210.234375,216.0
15,212.8125,213.0
15,214.171875,210.5
15,215.53125,208.75
15,216.890625,206.75
15,218.25,204.75
15,219.625,203.25
15,220.984375,202.0
15,222.34375,200.75
15,223.71875,200.0
15,225.078125,199.25
15,226.4375,198.75
15,227.796875,198.75
15,229.171875,198.75
15,230.515625,199.5
15,231.875,200.0
15,233.25,201.25
15,234.5625,202.75
15,235.921875,204.5
15,237.28125,206.5
15,237.609375,209.25
15,239.671875,212.5
15,240.1875,217.0
15,249.171875,301.5
15,250.3125,311.5
15,251.75,324.0
15,252.75,336.25
15,254.375,353.5
15,257.109375,479.25
15,258.453125,492.0
15,259.84375,506.0
15,263.1875,1570.5
15,264.515625,1566.0
15,266.0,1476.25
15,268.625,1548.75
15,270.046875,1549.0
15,271.390625,1547.5
15,272.734375,1548.25
15,274.125,1547.25
15,275.25,1548.5
15,276.625,1551.75
15,277.96875,1545.5
15,279.34375,1551.5
15,280.671875,1559.25
15,286.421875,384.75
15,287.828125,384.0
13,289.21875,384.5
15,298.1875,659.5
15,299.734375,601.25
8,300.375,883.75
15,302.234375,706.0
15,302.65625,1243.0
15,304.046875,1185.75
15,305.46875,1143.25
15,306.859375,1098.75
15,308.296875,1060.0
15,309.671875,1028.0
13,312.890625,744.25
12,314.328125,741.25
12,315.703125,736.75
11,317.109375,730.25
15,319.640625,811.5
15,325.28125,277.0
15,322.21875,815.75
15,323.734375,799.0
15,325.109375,784.0
15,326.46875,786.0
15,327.90625,757.5
15,329.21875,744.75
15,330.90625,653.0
7,332.140625,660.25
15,336.5625,557.0
15,337.96875,553.25
15,339.515625,546.0
15,340.59375,581.5
7,342.203125,525.0
14,348.609375,217.0
15,344.890625,545.0
15,346.015625,581.25
7,347.25,623.5
12,350.734375,349.5
15,353.796875,331.75
11,355.4375,638.75
15,356.796875,641.75
15,358.21875,621.25
15,359.578125,624.5
15,0.96875,623.0
15,2.375,623.25
15,3.765625,579.75
15,5.125,610.5
15,6.5625,587.0
15,10.40625,629.25
15,11.78125,632.25
15,14.125,420.75
15,15.828125,420.25
15,17.0,418.25
15,18.484375,417.0
15,19.71875,416.0
15,21.046875,415.75
15,22.71875,414.25
15,23.671875,414.25
15,25.359375,414.75
15,26.765625,414.75
15,30.515625,227.75
15,32.640625,227.25
15,34.875,231.25
15,39.453125,145.25
15,40.9375,142.75
15,42.84375,141.25
15,44.953125,140.75
15,45.0,139.75
15,46.375,139.25
15,47.71875,138.0
15,49.09375,137.25
15,50.453125,136.5
15,51.8125,135.75
15,53.1875,134.75
15,54.546875,134.0
14,56.90625,133.25
10,59.265625,132.25
15,165.109375,132.5
15,166.21875,134.5
15,168.796875,136.75
15,168.9375,138.0
15,171.796875,139.25
15,173.25,139.75
15,173.03125,139.75
15,174.390625,140.0
15,175.75,140.5
15,177.109375,141.0
15,178.46875,142.0
15,179.84375,143.0
15,181.203125,144.75
15,182.5625,147.0
15,183.90625,149.25
15,185.28125,152.25
15,186.65625,154.75
15,188.015625,156.75
15,189.390625,159.75
15,202.78125,240.75
15,205.21875,227.5
15,206.578125,219.75
15,206.828125,219.0
15,209.296875,220.25
15,210.703125,217.0
15,212.3125,214.75
15,213.4375,212.5
15,214.796875,210.0
15,216.15625,207.75
15,216.96875,206.0
15,218.890625,204.0
15,220.25,202.5
15,221.609375,201.5
15,222.984375,200.25
15,224.34375,199.75
15,225.703125,199.0
15,227.0625,198.75
15,228.3125,198.75
15,229.796875,199.0
15,230.40625,199.75
15,232.515625,200.5
15,233.84375,201.75
15,235.203125,203.25
15,235.796875,205.0
15,237.90625,207.5
15,239.28125,210.25
15,240.640625,213.75
15,242.875,236.5
15,249.328125,296.5
15,249.84375,305.0
15,250.921875,316.75
15,252.671875,329.0
15,257.59375,488.0
15,259.0625,496.75
15,260.390625,513.5
15,263.765625,1568.25
15,265.15625,1486.5
15,267.84375,1555.75
15,269.234375,1548.0
15,270.59375,1547.75
15,271.96875,1547.75
15,273.328125,1547.75
15,274.6875,1545.75
15,275.859375,1546.25
15,277.25,1549.0
15,278.59375,1549.75
15,279.921875,1557.0
15,285.390625,384.5
15,286.953125,381.75
15,288.21875,378.5
15,289.4375,378.75
14,290.9375,382.25
9,296.171875,657.75
15,297.453125,663.0
15,301.5625,692.0
15,304.765625,1159.75
15,306.140625,1122.75
15,307.578125,1078.25
15,308.9375,1044.25
15,313.625,743.5
13,315.03125,736.75
10,316.359375,736.0
15,320.0,356.25
15,322.96875,808.5
15,324.234375,791.25
15,325.671875,764.75
15,327.09375,764.0
15,328.578125,750.25
15,331.5,654.5
15,336.0,558.0
15,337.390625,551.5
15,338.6875,546.5
15,340.125,546.0
15,341.421875,540.5
8,342.984375,524.75
15,345.34375,561.25
15,346.6875,600.75
15,347.796875,641.75
15,349.296875,626.0
15,356.109375,269.5
15,356.21875,618.75
15,357.53125,633.0
15,358.953125,625.25
15,0.203125,623.75
15,4.359375,624.0
15,5.71875,623.0
15,9.65625,627.25
15,11.0625,630.5
15,14.78125,420.25
15,16.421875,419.75
15,17.859375,415.75
15,18.96875,417.0
15,20.390625,415.75
15,21.765625,414.75
15,22.90625,415.75
15,24.65625,414.5
15,25.671875,414.5
15,27.25,415.25
15,32.71875,232.5
15,34.078125,231.5
15,34.734375,235.25
11,36.78125,205.5
15,38.65625,152.0
15,40.703125,147.0
15,42.671875,143.75
15,42.859375,142.5
15,44.21875,141.25
15,45.59375,140.25
15,46.953125,139.0
15,49.421875,138.0
15,49.671875,137.0
15,52.40625,136.25
15,52.40625,135.0
15,53.765625,134.25
14,57.078125,133.25
10,56.484375,131.75
15,167.15625,132.75
15,166.703125,134.75
15,168.078125,136.75
15,169.4375,138.0
15,170.796875,139.0
15,172.15625,139.5
15,173.515625,139.75
15,174.890625,140.0
15,176.25,140.5
15,177.609375,141.0
15,178.96875,142.0
15,180.578125,143.25
15,181.6875,145.0
15,183.3125,147.5
15,184.40625,149.5
15,185.78125,152.5
15,187.1875,155.25
15,188.546875,157.5
15,189.90625,160.25
14,200.34375,234.25
15,201.234375,240.25
15,202.953125,240.5
15,205.75,224.0
15,206.5625,219.25
15,208.484375,219.5
15,208.375,220.25
15,210.515625,215.5
15,212.5625,213.75
15,213.921875,211.25
15,215.28125,209.0
15,216.640625,207.0
15,217.265625,205.25
15,219.375,203.25
15,220.328125,202.0
15,222.09375,200.75
15,223.453125,199.5
15,224.828125,198.75
15,226.1875,198.5
15,226.796875,198.5
15,228.921875,198.25
15,230.28125,198.75
15,231.640625,199.5
15,232.4375,200.5
15,234.375,201.75
15,235.734375,203.5
15,237.09375,205.75
15,238.453125,208.0
15,239.40625,211.25
15,241.1875,215.25
15,244.484375,239.25
15,249.53125,300.25
15,250.53125,309.75
15,251.46875,321.0
15,253.25,333.25
15,255.578125,470.25
15,256.859375,478.75
15,258.265625,493.0
15,259.625,505.0
15,262.984375,1570.75
15,264.375,1566.5
15,265.78125,1481.0
8,267.21875,1296.75
15,268.421875,1551.0
15,269.8125,1550.0
15,271.171875,1543.75
15,272.546875,1549.75
15,273.890625,1550.25
15,275.125,1547.5
15,279.015625,419.0
15,280.578125,401.75
15,282.0,389.0
15,283.53125,378.75
15,285.109375,374.0
15,286.15625,369.75
15,287.5,365.75
15,289.34375,363.75
15,290.578125,363.25
15,291.6875,365.5
15,292.953125,367.75
15,296.71875,671.5
15,298.03125,659.5
15,299.5625,614.25
14,300.34375,856.25
15,302.140625,701.25
15,305.328125,1146.25
15,306.765625,1105.25
15,308.1875,1062.0
15,309.546875,1031.0
13,312.890625,749.0
12,314.15625,741.5
15,315.515625,733.75
9,316.859375,730.0
15,319.5,806.0
15,324.046875,277.0
15,322.09375,817.25
15,323.53125,799.75
15,325.0,785.0
15,326.234375,790.25
15,327.671875,757.5
15,329.0625,745.75
11,330.671875,653.25
11,332.0625,663.5
15,336.65625,557.25
15,337.828125,553.75
15,339.34375,545.75
15,340.625,565.75
8,342.09375,545.5
13,348.484375,217.25
15,346.078125,576.75
13,347.078125,621.5
8,350.640625,351.75
15,353.75,331.0
15,358.265625,619.0
15,359.546875,624.5
15,0.78125,623.25
15,2.296875,624.25
15,3.71875,583.25
15,4.921875,605.25
15,6.34375,588.25
15,10.453125,628.5
15,11.75,633.0
15,14.0625,418.75
15,15.734375,421.0
15,16.953125,417.5
15,18.265625,418.25
15,19.8125,416.0
15,21.21875,415.75
15,22.453125,415.5
15,23.734375,414.75
15,25.203125,415.0
15,26.640625,414.75
15,28.015625,415.25
15,28.984375,417.25
15,33.234375,238.75
15,34.78125,238.75
8,37.328125,216.75
15,39.3125,154.75
15,40.671875,149.0
15,42.03125,145.75
15,43.5625,143.75
15,44.9375,142.0
15,46.421875,140.5
15,47.65625,139.0
15,49.015625,137.75
15,52.171875,137.0
15,51.984375,136.0
15,53.109375,134.75
15,54.46875,133.75
11,55.828125,132.5
11,164.75,131.5
15,167.90625,133.5
15,167.484375,135.75
15,168.859375,137.5
15,170.21875,138.75
15,171.578125,139.25
15,172.9375,139.75
15,174.296875,139.75
15,176.96875,140.25
15,177.03125,140.75
15,178.390625,141.5
15,180.3125,142.75
15,181.109375,144.0
15,182.46875,146.25
15,183.828125,148.5
15,185.4375,151.25
15,186.640625,154.0
15,201.65625,240.0
15,202.984375,241.25
15,205.265625,229.5
15,205.34375,220.25
15,207.984375,219.25
15,208.21875,220.75
15,209.359375,217.25
15,211.375,214.75
15,212.21875,212.25
15,213.640625,210.0
15,216.15625,207.25
15,217.390625,205.25
15,218.046875,203.5
15,220.25,202.0
